profile_id,scenario,arm,method,seed,budget,gate_active,recommendation_id,recommendation_value,common_value,oracle_id,oracle_value,common_regret,policy_regret,improvement_over_common,executed_trials,termination
RESIST_COMMON_DEVE_01,COMMON_RESISTANCE,COMMON,RESIDUAL_BO,0,8,False,resist:13,1.0,1.0,resist:13,1.0,0.0,0.0,0.0,8,BUDGET_EXHAUSTED
RESIST_COMMON_DEVE_01,COMMON_RESISTANCE,COMMON,SAST_BO,0,8,False,resist:13,1.0,1.0,resist:13,1.0,0.0,0.0,0.0,5,RECOMMENDATION_ALREADY_OBSERVED
RESIST_EARLY_DEVE,DIVERGENT_RESISTANCE,EARLY,COMMON_POLICY,0,8,False,resist:10,0.9809999999999999,1.0,resist:09,0.962,0.038000000000000034,0.018999999999999906,0.019000000000000128,5,COMMON_POLICY_FIXED
RESIST_EARLY_DEVE,DIVERGENT_RESISTANCE,EARLY,RANDOM,0,8,False,resist:10,0.9809999999999999,1.0,resist:09,0.962,0.038000000000000034,0.018999999999999906,0.019000000000000128,8,BUDGET_EXHAUSTED
RESIST_EARLY_DEVE,DIVERGENT_RESISTANCE,EARLY,RANDOM,1,8,False,resist:10,0.9809999999999999,1.0,resist:09,0.962,0.038000000000000034,0.018999999999999906,0.019000000000000128,8,BUDGET_EXHAUSTED
RESIST_EARLY_DEVE,DIVERGENT_RESISTANCE,EARLY,RANDOM,2,8,False,resist:10,0.9809999999999999,1.0,resist:09,0.962,0.038000000000000034,0.018999999999999906,0.019000000000000128,8,BUDGET_EXHAUSTED
RESIST_EARLY_DEVE,DIVERGENT_RESISTANCE,EARLY,RANDOM,3,8,False,resist:10,0.9809999999999999,1.0,resist:09,0.962,0.038000000000000034,0.018999999999999906,0.019000000000000128,8,BUDGET_EXHAUSTED
RESIST_EARLY_DEVE,DIVERGENT_RESISTANCE,EARLY,RANDOM,4,8,False,resist:10,0.9809999999999999,1.0,resist:09,0.962,0.038000000000000034,0.018999999999999906,0.019000000000000128,8,BUDGET_EXHAUSTED
RESIST_EARLY_DEVE,DIVERGENT_RESISTANCE,EARLY,RESIDUAL_BO,0,8,False,resist:09,0.962,1.0,resist:09,0.962,0.038000000000000034,0.0,0.038000000000000034,8,BUDGET_EXHAUSTED
RESIST_EARLY_DEVE,DIVERGENT_RESISTANCE,EARLY,SAST_BO,0,8,True,resist:18,0.964,1.0,resist:09,0.962,0.038000000000000034,0.0020000000000000018,0.03600000000000003,8,BUDGET_EXHAUSTED
RESIST_LATE_DEVE,DIVERGENT_RESISTANCE,LATE,COMMON_POLICY,0,8,False,resist:14,0.9809999999999999,1.0,resist:17,0.962,0.038000000000000034,0.018999999999999906,0.019000000000000128,5,COMMON_POLICY_FIXED
RESIST_LATE_DEVE,DIVERGENT_RESISTANCE,LATE,RANDOM,0,8,False,resist:17,0.962,1.0,resist:17,0.962,0.038000000000000034,0.0,0.038000000000000034,8,BUDGET_EXHAUSTED
RESIST_LATE_DEVE,DIVERGENT_RESISTANCE,LATE,RANDOM,1,8,False,resist:14,0.9809999999999999,1.0,resist:17,0.962,0.038000000000000034,0.018999999999999906,0.019000000000000128,8,BUDGET_EXHAUSTED
RESIST_LATE_DEVE,DIVERGENT_RESISTANCE,LATE,RANDOM,2,8,False,resist:14,0.9809999999999999,1.0,resist:17,0.962,0.038000000000000034,0.018999999999999906,0.019000000000000128,8,BUDGET_EXHAUSTED
RESIST_LATE_DEVE,DIVERGENT_RESISTANCE,LATE,RANDOM,3,8,False,resist:14,0.9809999999999999,1.0,resist:17,0.962,0.038000000000000034,0.018999999999999906,0.019000000000000128,8,BUDGET_EXHAUSTED
RESIST_LATE_DEVE,DIVERGENT_RESISTANCE,LATE,RANDOM,4,8,False,resist:14,0.9809999999999999,1.0,resist:17,0.962,0.038000000000000034,0.018999999999999906,0.019000000000000128,8,BUDGET_EXHAUSTED
RESIST_LATE_DEVE,DIVERGENT_RESISTANCE,LATE,RESIDUAL_BO,0,8,False,resist:17,0.962,1.0,resist:17,0.962,0.038000000000000034,0.0,0.038000000000000034,8,BUDGET_EXHAUSTED
RESIST_LATE_DEVE,DIVERGENT_RESISTANCE,LATE,SAST_BO,0,8,True,resist:26,0.964,1.0,resist:17,0.962,0.038000000000000034,0.0020000000000000018,0.03600000000000003,8,BUDGET_EXHAUSTED
RESIST_FAST_DEVE,DIVERGENT_RESISTANCE,FAST,COMMON_POLICY,0,8,False,resist:13,1.0,1.0,resist:13,1.0,0.0,0.0,0.0,5,COMMON_POLICY_FIXED
RESIST_FAST_DEVE,DIVERGENT_RESISTANCE,FAST,RANDOM,0,8,False,resist:13,1.0,1.0,resist:13,1.0,0.0,0.0,0.0,8,BUDGET_EXHAUSTED
RESIST_FAST_DEVE,DIVERGENT_RESISTANCE,FAST,RANDOM,1,8,False,resist:13,1.0,1.0,resist:13,1.0,0.0,0.0,0.0,8,BUDGET_EXHAUSTED
RESIST_FAST_DEVE,DIVERGENT_RESISTANCE,FAST,RANDOM,2,8,False,resist:13,1.0,1.0,resist:13,1.0,0.0,0.0,0.0,8,BUDGET_EXHAUSTED
RESIST_FAST_DEVE,DIVERGENT_RESISTANCE,FAST,RANDOM,3,8,False,resist:13,1.0,1.0,resist:13,1.0,0.0,0.0,0.0,8,BUDGET_EXHAUSTED
RESIST_FAST_DEVE,DIVERGENT_RESISTANCE,FAST,RANDOM,4,8,False,resist:13,1.0,1.0,resist:13,1.0,0.0,0.0,0.0,8,BUDGET_EXHAUSTED
RESIST_FAST_DEVE,DIVERGENT_RESISTANCE,FAST,RESIDUAL_BO,0,8,False,resist:13,1.0,1.0,resist:13,1.0,0.0,0.0,0.0,8,BUDGET_EXHAUSTED
RESIST_FAST_DEVE,DIVERGENT_RESISTANCE,FAST,SAST_BO,0,8,True,resist:13,1.0,1.0,resist:13,1.0,0.0,0.0,0.0,8,BUDGET_EXHAUSTED
RESIST_HIP_DEVE,DIVERGENT_RESISTANCE,HIP,COMMON_POLICY,0,8,False,resist:14,0.9809999999999999,1.0,resist:14,0.9809999999999999,0.019000000000000128,0.0,0.019000000000000128,5,COMMON_POLICY_FIXED
RESIST_HIP_DEVE,DIVERGENT_RESISTANCE,HIP,RANDOM,0,8,False,resist:14,0.9809999999999999,1.0,resist:14,0.9809999999999999,0.019000000000000128,0.0,0.019000000000000128,8,BUDGET_EXHAUSTED
RESIST_HIP_DEVE,DIVERGENT_RESISTANCE,HIP,RANDOM,1,8,False,resist:14,0.9809999999999999,1.0,resist:14,0.9809999999999999,0.019000000000000128,0.0,0.019000000000000128,8,BUDGET_EXHAUSTED
RESIST_HIP_DEVE,DIVERGENT_RESISTANCE,HIP,RANDOM,2,8,False,resist:14,0.9809999999999999,1.0,resist:14,0.9809999999999999,0.019000000000000128,0.0,0.019000000000000128,8,BUDGET_EXHAUSTED
RESIST_HIP_DEVE,DIVERGENT_RESISTANCE,HIP,RANDOM,3,8,False,resist:14,0.9809999999999999,1.0,resist:14,0.9809999999999999,0.019000000000000128,0.0,0.019000000000000128,8,BUDGET_EXHAUSTED
RESIST_HIP_DEVE,DIVERGENT_RESISTANCE,HIP,RANDOM,4,8,False,resist:14,0.9809999999999999,1.0,resist:14,0.9809999999999999,0.019000000000000128,0.0,0.019000000000000128,8,BUDGET_EXHAUSTED
RESIST_HIP_DEVE,DIVERGENT_RESISTANCE,HIP,RESIDUAL_BO,0,8,False,resist:14,0.9809999999999999,1.0,resist:14,0.9809999999999999,0.019000000000000128,0.0,0.019000000000000128,8,BUDGET_EXHAUSTED
RESIST_HIP_DEVE,DIVERGENT_RESISTANCE,HIP,SAST_BO,0,8,True,resist:14,0.9809999999999999,1.0,resist:14,0.9809999999999999,0.019000000000000128,0.0,0.019000000000000128,8,BUDGET_EXHAUSTED
